time_stamp,open,high,low,close,volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,EMA_Fast,EMA_Slow,MACD,Signal,Upper_Band,Lower_Band,log_returns,rolling_volatility,momentum,days_since_traded
2024-09-11,677.46,682.97,660.8,681.47,2391924,681.257,678.9829789066216,682.7790000000001,675.1454234005841,659.3509999999999,662.6988644263513,643.1044999999999,642.514467334685,596.25495,595.243505351365,53.05781351138735,678.6802198442632,672.1586994688826,6.521520375380646,8.972066108482142,706.0810197001186,659.4769802998816,0.011586075925991673,0.25416806493164074,-14.25,8147
2024-09-10,676.87,680.59,665.8,673.62,2079182,682.682,678.4303075525376,681.1065,674.4796784953825,659.1938,661.9326956274268,642.3954,641.7274868767998,595.2375999999999,594.3769074151978,46.60714963724275,678.1729870886747,671.4137954263931,6.759191662281637,9.584702541757515,709.1279356106833,653.0850643893167,-0.0026685658960245093,0.25443177759676755,-14.82000000000005,8146
2024-09-09,674.0,683.5,672.14,675.42,2683111,684.164,679.4992647864348,679.0825000000001,674.5701709685807,659.2189999999999,661.4556627958932,641.7961,641.0831936823918,594.2442500000001,593.5804944243957,47.91564868777473,679.0008029229792,671.2372990605046,7.763503862474636,10.291080261626485,714.3036359241713,643.8613640758289,0.014390454045160261,0.255490954374929,-11.31000000000006,8145
2024-09-06,681.86,683.15,662.34,665.77,2991265,685.2950000000001,680.4057680723092,677.0085,674.4807152810629,659.3974000000001,660.8856898487868,641.2171,640.3895208274906,593.2395,592.757986830671,40.10228530891753,679.6518579998846,670.902682985345,8.74917501453956,10.922974361414447,717.6116159162045,636.4053840837955,-0.026457942139220116,0.2535068744938293,-23.190000000000055,8142
2024-09-05,673.14,687.31,671.86,683.62,1810072,687.614,683.6581609772669,675.2375,675.3976326790695,659.6358,660.686330250778,640.6309,639.8767838745107,592.2402,592.0241977535924,52.80008166481345,682.1758321816817,671.3132976241726,10.862534557509093,11.466424198133168,720.7032645058868,629.7717354941132,0.0057801085153629025,0.23966290732150616,-13.5,8141
2024-09-04,673.31,684.65,673.06,679.68,1772660,688.964,683.6666411944374,671.6305,674.5321203294978,659.4116,659.7502620977485,640.0229999999999,638.9930825386423,591.15685,591.1036369269953,49.75676663992081,681.9132562147147,670.3287614341065,11.584494780608225,11.617396608289186,725.0473085018734,618.2136914981265,0.006435446564471564,0.24234163838304276,-18.860000000000014,8140
2024-09-03,700.1,703.86,671.01,675.32,3160964,690.85,684.552561459868,668.1250000000001,673.9902382589187,659.1984,658.9368034078607,639.514,638.17112461013,590.06815,590.2134222227439,46.44509493548515,682.3193027992082,669.580662348835,12.738640450373282,11.625622065209425,728.1151376104926,608.1348623895076,-0.037820396556687515,0.24337133895863128,-13.209999999999923,8139
2024-08-30,700.36,701.86,688.16,701.35,3266723,692.171,686.6042417842831,664.2864999999999,673.8502633388049,659.4144,658.2681015061407,638.9466,637.4206422790215,588.9348,589.3580797325202,70.48276770583371,683.5919033081551,669.1215153367417,14.470387971413402,11.34736746891846,731.7028963423513,596.8701036576485,0.012727692387673115,0.22033524931624468,27.279999999999973,8135
2024-08-29,690.0,699.8,686.07,692.48,2186974,689.443,683.327406625235,659.9010000000001,670.9555542165738,658.9680000000001,656.5096566696567,638.1151,636.1291401028402,587.65115,588.2325327951586,65.15718195774889,680.3631584550924,666.543236563681,13.819921891411354,10.566612343294723,728.5654358724644,591.2365641275358,0.012555384647224416,0.22488169209226144,29.25999999999999,8134
2024-08-28,695.83,696.67,677.1,683.84,2430583,686.517,681.2934969863983,656.5195,668.6898230814762,658.8317999999999,655.0414793908672,637.4744,634.9907388927966,586.4249500000001,587.1848195569189,58.896650904015694,678.1600963560182,664.4682954887755,13.691800867242705,9.753284956265565,725.0895764796177,587.9494235203823,-0.017223308409169705,0.22435092886329389,22.160000000000082,8133
2024-08-27,688.53,707.89,686.92,695.72,3164878,684.301,680.7276074278202,653.745,667.0950676163685,658.6716,653.8660295700862,636.9978,634.0038851330551,585.1815,586.2134107082447,74.94335404415969,677.1273866025671,662.9185591278775,14.208827474689542,8.76865597852128,722.1508586287492,585.3391413712508,0.010519112138172547,0.22190538963474504,47.700000000000045,8132
2024-08-26,687.26,690.59,681.64,688.44,1354154,679.531,677.3959646340026,650.088,664.0819168391441,658.1448000000001,652.1577042464162,636.212,632.7570949337229,583.8861499999999,585.1128419716441,70.7043322203638,673.7469114393974,660.2944438581077,13.452467581289739,7.408613104479215,716.8457722185105,583.3302277814894,0.0024869665297568115,0.22047562303138468,55.30000000000007,8131
2024-08-23,694.13,696.07,678.63,686.73,2354450,674.001,674.9417345526698,647.0139999999999,661.5179080853698,657.4412,650.6767942156577,635.6283999999999,631.6321877606669,582.617,584.0743780718616,69.65941100315844,671.0754407920151,658.0427993667563,13.032641425258817,5.897649485276584,711.9737278967565,582.0542721032433,-0.0032420123039748902,0.22319386228072294,52.789999999999964,8128
2024-08-22,691.0,701.5,686.24,688.96,2729389,668.722,672.3221200088186,644.246,658.8640036733034,656.7078,649.2052347958886,634.9032,630.5191006447208,581.3570500000001,583.042663278614,72.5855234020192,668.2291572996542,655.7478233160969,12.481333983557306,4.113901500281025,706.7516246395359,581.7403753604641,-0.011774348193133768,0.22454855940421006,58.610000000000014,8127
2024-08-21,697.0,701.0,691.38,697.12,2235343,662.861,668.6248133441117,641.5024999999999,655.6960040599669,655.8996000000001,647.5825913181698,634.1567,629.3384764153212,580.0740499999999,581.9781674321679,83.74095876709578,664.4599131723186,653.0908491813846,11.369063990934023,2.0220433794619543,700.460636753745,582.5443632462549,-0.0020348802573509545,0.24901377031925873,85.63999999999999,8126
2024-08-20,688.86,711.33,688.24,698.54,4813118,654.297,662.2925496428031,638.446,651.3355834347002,654.8472,645.5606562699318,633.2588,627.9691527065398,578.712,580.8209630847524,85.72801219239388,658.5217155672856,649.5685171158954,8.953198451390222,-0.3147117734060626,691.284445891322,585.6075541086781,0.01443355242229894,0.2516526967318655,88.96999999999991,8125
2024-08-19,674.07,688.84,672.91,688.53,3016227,645.4,654.2375606745372,635.6569999999999,646.3666974804581,653.7058000000001,643.3982340768678,632.4087,626.5434790238437,577.32025,579.6378571861067,83.3082589527917,651.2456638522466,645.650798485167,5.594865367079592,-2.6316893296051336,680.4096131433408,590.904386856659,0.02122492711793514,0.24821982172631246,89.98000000000002,8124
2024-08-16,669.43,680.23,665.36,674.07,3511014,636.402,646.6170186022122,633.6055,641.9284551099801,652.9055999999999,641.556121182046,631.8158,625.2912260748304,575.9360499999999,578.5434637909922,78.81053345995481,644.4666936435642,642.2204623639803,2.246231279583867,-4.688328003776315,671.3687856927921,595.8422143072079,0.016227202904431044,0.24077892213772528,60.430000000000064,8121
