time_stamp,open,high,low,close,volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,EMA_Fast,EMA_Slow,MACD,Signal,Upper_Band,Lower_Band,log_returns,rolling_volatility,momentum,days_since_traded
2024-09-11,109.39,117.19,107.42,116.91,441422370,111.83,112.34661549453827,118.872,116.05980207770945,117.80380000000001,180.0075791835753,415.3543,319.93505073100476,549.9073,429.2098299857622,55.80437687558928,113.01254048364684,121.56364463053754,-8.551104146890694,-10.321819124691228,137.27718531064733,100.46681468935269,0.07834768337356507,0.7800279564580158,-11.390000000000015,9081
2024-09-10,107.81,109.4,104.95,108.1,268283736,112.96900000000001,111.33253004888012,118.8335,115.9703075595736,117.9516,182.58299057882326,422.65229999999997,324.0365669073887,551.75855,432.34852174441306,39.50359239576516,112.30391148067355,121.93593620098054,-9.632024720306987,-10.76449786914136,137.25917576432136,100.40782423567865,0.01519346931864768,0.7780187281523484,-18.36,9080
2024-09-09,104.88,106.55,103.69,106.47,273912015,114.80499999999999,112.05087005974238,118.87950000000001,116.79876098689714,118.2604,185.62311264326502,429.9748,328.39892179440665,553.71525,435.6073008574222,35.700837357428895,113.0682590226142,123.04281109705897,-9.974552074444773,-11.047616156349953,137.1966228205887,100.56237717941133,0.034786116085415604,0.7772022195206233,-22.900000000000006,9079
2024-09-06,108.04,108.15,100.95,102.83,413638098,117.095,113.2910634063518,118.7935,117.88599898551789,118.6108,188.85385193482685,437.6516,332.8823343559098,555.70335,438.9152134288536,26.794985475028895,114.26794248127133,124.3686359848237,-10.100693503552364,-11.315882176826248,137.37025318646525,100.21674681353474,-0.041712388627049075,0.769902833461399,-20.909999999999997,9076
2024-09-05,104.98,109.65,104.76,107.21,306850696,119.18599999999999,115.61574416331887,118.9005,119.47084098399345,119.0822,192.36502956481976,445.22339999999997,337.52985626208977,557.6541,442.2929542673345,31.318742698820174,116.34756838695704,126.0917268636096,-9.744158476652558,-11.619679345144718,137.11114867781035,100.68985132218964,0.009371261534700203,0.7624481647277271,-21.290000000000006,9075
2024-09-04,105.41,113.27,104.12,106.21,368378810,121.31500000000001,117.48368731072307,118.4855,120.76145582441382,119.4598,195.8407450572614,452.9699,342.1827826512229,559.59205,445.66062214941826,28.945086241661812,118.00894445731286,127.60226501269837,-9.593320555385503,-12.088559562267756,138.1390224913823,98.83197750861771,-0.016712960790771555,0.7867105458830396,-21.040000000000006,9074
2024-09-03,116.01,116.21,107.29,108.0,477155100,123.41900000000001,119.98895115755043,118.3875,122.29318801645738,119.69779999999999,199.49914281470063,460.96939999999995,346.9499095734698,561.5054,449.0721861911209,30.584889185437092,120.1542070859152,129.31364621371424,-9.159439127799033,-12.712369313988319,138.31636811171188,98.45863188828811,-0.10009668598272735,0.7859566876121546,-22.0,9073
2024-08-30,119.53,121.75,117.22,119.37,333751583,125.619,122.65316252589498,118.00999999999999,123.7977341234529,120.0692,203.23380170509657,468.5933,351.777180473944,563.4482,452.50004735887086,44.44650960725648,122.36406291971797,131.01873791081138,-8.654674991093415,-13.600601860535638,139.0238430565064,96.99615694349359,0.015023915271622633,0.7447303983140623,-5.209999999999994,9069
2024-08-29,121.36,124.43,116.71,117.59,453023305,126.13999999999999,123.38275419831609,117.405,124.26381139960583,120.2974,206.65681401959029,475.935,356.4722750289732,565.28235,455.8480880358444,40.806587415042415,122.90843799603032,131.9506369436763,-9.042198947645986,-14.837083577896193,138.94414478103118,95.86585521896882,-0.06597787086383719,0.7473496225460323,-5.269999999999996,9068
2024-08-28,128.12,128.33,122.64,125.61,448101115,126.667,124.670032909053,116.98599999999999,124.96631786272224,120.65719999999999,210.2921941836552,483.4724,361.298179575013,567.11115,459.24766681007395,54.8365855813536,123.87542672258128,133.0994878991704,-9.224061176589132,-16.285804735458743,138.83381178982205,95.13818821017792,-0.021189402922429205,0.7250268613211467,7.530000000000001,9067
2024-08-27,125.05,129.2,123.88,128.3,303134573,125.91399999999999,124.46115133328702,116.5565,124.89856184827194,120.76460000000002,213.74861027278396,491.01709999999997,366.0595569401648,568.8306,462.6008091900747,60.92575818403967,123.56004976305061,133.69864693110404,-10.138597168053423,-18.051240625176145,138.02491525794815,95.08808474205185,0.014445218991123788,0.7507632122300694,12.16000000000001,9066
2024-08-26,129.57,131.26,124.37,126.46,331964672,124.69800000000001,123.60807385179525,115.328,124.5405157270374,120.83619999999999,217.23630865126492,498.3246000000001,370.86278031269336,570.5178,465.96061631761313,58.172360981933814,122.69824062905981,134.13053868559237,-11.43229805653256,-20.029401489456824,136.7788796041787,93.87712039582128,-0.02275046329934352,0.7510964578714457,17.439999999999998,9065
2024-08-23,125.86,129.6,125.22,129.37,323230332,122.954,122.97431248552755,114.5845,124.33846475093608,120.89920000000001,220.94146410641858,505.9564,375.8002102180003,572.1832499999999,469.3726828132675,64.39156092235943,122.01428437979796,134.74418178043976,-12.729897400641804,-22.178677347687888,135.43313491690134,93.73586508309866,0.04449392582696797,0.7483668319654481,24.620000000000005,9062
2024-08-22,130.02,130.75,123.1,123.74,376189076,120.492,121.55304859342256,113.769,123.80882946156093,120.8158,224.6790748862724,513.6079,380.77859830321245,573.8239500000001,472.78979520335054,56.61418507339958,120.67688153976123,135.17411632287494,-14.497234783113711,-24.540872334449407,133.42431282144267,94.11368717855734,-0.03774631423243178,0.7378284731531065,18.769999999999996,9061
2024-08-21,127.32,129.35,126.66,128.5,257883572,118.61500000000001,121.06705939196092,113.196,123.81607466804103,120.7592,228.7990371265284,521.4068,385.9712972588329,575.4554999999999,476.2978333460978,67.40111574859196,120.11995091062691,136.08884562870495,-15.968894718078033,-27.05178172228333,132.28748876230986,94.10451123769015,0.009775248904642465,0.7483826650275226,29.590000000000003,9060
2024-08-20,128.4,129.88,125.89,127.25,300087415,115.65599999999999,119.4152948123967,112.4835,123.32302989625587,120.625,232.89287537659078,529.1574,391.17273760749623,576.9883,479.7932889576163,65.92342441537157,118.59630562164999,136.69595327900134,-18.099647657351355,-29.822503473334653,130.18303228651558,94.78396771348443,-0.02138079502495033,0.7521608267515617,23.0,9059
2024-08-19,124.28,130.0,123.42,130.0,318333577,113.356,117.67424921515152,112.25050000000002,122.90966462217754,142.2576,237.2048294735945,536.9099000000001,396.50451008441536,578.4683,483.3364375903561,72.16009586465243,117.02290664376817,137.45162954132144,-20.42872289755327,-32.753217427330476,129.24000075172864,95.26099924827139,0.042586370629583,0.7531465243317443,29.549999999999997,9058
2024-08-16,121.94,125.0,121.18,124.58,302589872,110.401,114.9351934851852,111.92749999999998,122.16331352977518,163.8572,241.5805367990473,544.8660000000001,401.8884395810702,579.8573,486.8875575661386,66.79414841175597,114.66343512445329,138.04775990462716,-23.38432478017387,-35.83434105977477,127.69806802379003,96.15693197620993,0.013902584090218092,0.7446631431651334,17.310000000000002,9055
2024-08-15,118.76,123.24,117.47,122.86,318086673,108.67,112.7919031485597,111.59499999999998,121.90892548027783,185.8536,246.35606891329414,553.1204,407.4906302796777,581.2924499999999,490.5288395517279,64.93536288462448,112.86042332889934,139.12518069699732,-26.264757368097975,-38.946845129675,126.49896979978791,96.69103020021205,0.039683134883619096,0.7453616632571183,13.650000000000006,9054
2024-08-14,118.53,118.6,114.07,118.08,339246407,107.30499999999999,110.55454829268409,111.5065,121.80881237293866,206.68380000000002,251.39672478730614,561.3207,413.2407440227015,582.7031499999999,494.22400376832815,59.47110822502589,111.04231847960831,140.4263951527571,-29.384076673148783,-42.11736707006925,126.14752135505947,96.86547864494054,0.01656600090825845,0.7479136836989115,1.0600000000000023,9053
2024-08-13,112.44,116.23,111.58,116.14,312646660,107.199,108.88222569105834,111.502,122.20131893851115,227.3222,256.8382237582166,569.2833999999999,419.20358733629143,584.12905,498.0043455147435,57.120746391562065,109.76274002135527,142.21410676497766,-32.45136674362239,-45.300689669299366,126.13456728215098,96.86943271784901,0.06326500830776902,0.7467195170181621,12.409999999999997,9052
