time_stamp,open,high,low,close,volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,EMA_Fast,EMA_Slow,MACD,Signal,Upper_Band,Lower_Band,log_returns,rolling_volatility,momentum,days_since_traded
2024-09-11,415.5,423.99,409.58,423.04,19266923,411.225,412.71869782216623,414.9375,413.9702235031338,425.7560000000001,419.9317081550899,424.7251,420.02557158014355,411.9642,405.4067100944977,65.94576242541557,412.7823305239057,415.35168594002135,-2.569355416115627,-3.7062473632774187,427.4923545863179,402.3826454136821,0.021117788261783055,0.2057515634502038,9.200000000000045,9081
2024-09-10,408.2,416.33,407.7,414.2,19594287,410.305,410.425075115981,414.486,413.01551018767424,426.42980000000006,419.8048391001956,424.5374,419.96467403630805,411.73825000000005,405.22949110047256,55.046510371459064,410.9172997100704,414.73662081522303,-3.819321105152653,-3.9904703500678664,426.4495277317709,402.5224722682291,0.02068568245368871,0.197231209358635,0.7099999999999795,9080
2024-09-09,407.24,408.65,402.15,405.72,15295134,410.23400000000004,409.58620291953235,414.1165,412.89082704953466,427.0848,420.03360804306067,424.51380000000006,420.08113209764764,411.5326,405.1393352321356,38.74832850011797,410.32044511190134,414.7795504804409,-4.459105368539554,-4.03325766129667,426.56392251905186,401.6690774809481,0.0099577251425586,0.18681460297972008,-11.069999999999993,9079
2024-09-06,409.06,410.65,400.8,401.7,19609526,411.341,410.4453591238729,414.13149999999996,413.6456509494857,428.0274,420.61783694277744,424.6024,420.3712559784082,411.3912,405.1334994053229,28.027607817345384,411.1568896777016,415.50431451887613,-4.347424841174529,-3.9267957344859483,426.53697124624784,401.7260287537521,-0.016517058827254908,0.1910599027856084,-13.850000000000023,9076
2024-09-05,407.62,413.1,406.13,408.39,14195516,412.726,412.38877226251134,414.18100000000004,414.9030878915368,429.0366,421.3899935526867,424.72180000000003,420.74845306888113,411.23195,405.16800693703465,37.492118779264295,412.8763241645564,416.6086596803862,-3.7323355158297886,-3.8216384578138025,426.3838588539697,401.9781411460304,-0.0012480271781052238,0.19813306893183408,-15.75,9075
2024-09-04,405.91,411.24,404.37,408.9,14886710,414.30100000000004,413.27738832084725,413.683,415.58867609064595,429.88779999999997,421.920605534429,424.85689999999994,420.9981187874444,411.07085,405.13562509720583,38.34767254759955,413.69201946720307,417.26615245481713,-3.574132987614064,-3.8439641933098057,427.5767291420649,399.7892708579351,-0.0013197450408820716,0.2224121033372732,-15.900000000000034,9074
2024-09-03,417.91,419.88,407.03,409.44,20313603,415.89099999999996,414.25014128103555,413.21850000000006,416.2927472580824,430.6632,422.4520588215485,425.04720000000003,421.2425252275948,410.8747,405.0977921836099,39.16785946775467,414.56329573396727,417.9354446512025,-3.372148917235222,-3.9114219947337405,428.35143136105256,398.08556863894756,-0.018631524457010256,0.22333429826203965,-12.089999999999975,9073
2024-08-30,415.6,417.49,412.13,417.14,24308324,417.1,415.3190615657101,412.504,417.0140890747226,431.47,422.98316326324436,425.1854,421.4809600806775,410.67885,405.0541519040482,53.24003394499952,415.49480404923406,418.61508022329866,-3.1202761740645997,-4.04624026410837,429.60900130000186,395.3989986999982,0.009683789210211182,0.2225876323749147,-1.330000000000041,9069
2024-08-29,414.94,422.05,410.6,413.12,17045241,417.233,414.9144085803124,412.0715,417.0008352931145,432.04119999999995,423.22165972296864,425.2768,421.5686562439235,410.42654999999996,404.9326860940386,44.163077083708295,415.19567751273115,418.7330866411626,-3.5374091284314204,-4.277731286619312,429.1202761869603,395.0227238130397,0.006118603073444443,0.2205939064469497,-7.909999999999968,9068
2024-08-28,414.88,415.0,407.31,410.6,14882660,418.024,415.31316604260405,412.271,417.4093442713371,432.7056,423.63397236472247,425.3915,421.73933616804317,410.2093,404.85040153216966,37.58021199662664,415.5730734241368,419.1821335724556,-3.609060148318804,-4.462811826166284,429.4642041653982,395.07779583460183,-0.007859921110426365,0.21962881838668802,-6.259999999999991,9067
